X,Y,label
1.4901108502886542,-1.0996170543382098,0.0
0.011057604366381521,1.269904697290009,1.0
-0.8288221652485112,-0.1513822134662416,1.0
1.3910636282433386,2.262612910391235,1.0
0.7921224534072462,2.5613382779563034,1.0
0.8300262009890083,1.7955905336102675,1.0
3.1064849625752102,1.6298426155961745,1.0
-0.19326932651881745,-0.5004033389750482,1.0
3.0121494598681364,-2.582024699628363,0.0
0.07802278524507611,0.917020893857605,1.0
-0.44194585229809036,-0.2218708082847023,1.0
-1.3103928530855469,0.24482554407894985,1.0
-0.6868999117091592,1.647394713747529,1.0
-2.1947204106507208,0.24398323762200363,1.0
-2.9697310842233886,0.05908043120868767,1.0
-2.5421582955331674,-0.2862845101241609,1.0
1.0168997692934516,1.6176925441872605,1.0
-0.6225028970502077,0.8905096895171936,1.0
0.47599214486685004,-0.6611146464230084,1.0
-0.8404504378653779,0.4928922120340251,1.0
-0.6394559767142294,1.5461598050510497,1.0
-0.4972349544541713,3.639824633710977,1.0
-0.34230963724445346,1.1567519560370751,1.0
0.8734727473878992,0.8999948210364075,1.0
1.9829529205381815,1.540350673793172,1.0
-1.460770464921142,-2.2260941805076255,1.0
0.20356678077771787,3.942064957924828,1.0
2.2192587684438867,1.4306704368100926,1.0
-1.331618415696516,-0.16307245348172206,1.0
0.6583029260795664,-0.6322983129931481,1.0
-0.7267998976325465,2.035497345992625,1.0
-2.6565675140328566,2.2161522169688928,1.0
0.9817987668737423,0.05385870250765548,1.0
2.626665999628754,1.6232093598444022,1.0
0.8422528070216064,3.1016853205274684,1.0
-0.23537601330707958,0.617886690493241,1.0
-0.6414675438390289,1.1869907447784955,1.0
1.7541505744231989,0.5065366320136371,1.0
-1.3193896332062989,-0.0015297262677475554,1.0
-1.0643782747946813,-1.523513502000508,0.0
-3.0043426789221552,2.5350294582613393,1.0
1.178175941280025,0.7982873753069559,1.0
0.8896108980458979,3.233724599108979,1.0
0.026480760333943504,-0.3442893214614847,1.0
-0.6324764056972043,1.2330990882014266,1.0
1.0069065406156246,-0.7113169678164825,0.0
2.5376829417653135,-0.6383899824665129,0.0
-1.4231361896918628,0.19356260361400635,1.0
1.0604631325181755,-1.6387686680892375,1.0
-0.40832359974206633,1.6945679186117633,1.0
1.0719892195759972,1.323597028053165,1.0
-0.6790205036344069,-0.19136703266150246,1.0
-0.07166008749103814,0.24946363393381343,1.0
-0.2978214898778233,3.458812175730469,1.0
-0.9642275734857757,1.5629221664408568,1.0
-2.1403472424574774,0.12804465632571144,1.0
-0.15806401802720904,3.200487087823653,1.0
-1.370350931876933,2.081308228615104,1.0
-0.7887189281756686,2.7843012031276526,1.0
-1.1452732254475977,3.014919630221741,1.0
-1.2336544042506161,1.3344117975844263,1.0
0.40852771918591385,-0.6282128736098715,1.0
1.6039458025630486,1.1481070312292532,1.0
1.0373464013899851,-1.403368611797621,1.0
-0.3512960801385963,-0.6679871994314139,0.0
-1.499466199742764,0.16538654262180708,1.0
-2.9226922177228793,2.9175238999575175,1.0
0.9743724967305647,2.7761871693668994,1.0
-3.9132963642851246,1.1245475257654447,1.0
-1.7256907011774625,-1.06044249872143,1.0
-1.1811434268040608,1.0434652864233116,1.0
0.8763645683360524,-1.0062444353695623,1.0
-1.8491376362163594,1.0976805087770725,1.0
1.122533965685085,-0.8117898325714816,1.0
2.095122592312758,0.1255692157936192,1.0
0.38258200940529424,1.5304448519795981,1.0
0.43541420110379603,-1.122132176194083,1.0
-0.989617450558768,1.505943028940774,1.0
2.6387452382981054,-1.0687444621677389,1.0
-0.4195201016749711,1.049741587420498,1.0
3.720365689439791,0.2878974290726861,1.0
-0.28494043109002387,3.9429561091689598,1.0
1.1933267038149813,1.702000325010753,1.0
1.0360802605528854,0.7019562316195012,1.0
2.6198730313664056,0.18442006835252067,1.0
0.9912686763329591,-1.0926642182901505,0.0
1.5006775808250805,2.418370189096491,1.0
-0.20555141718183997,0.7145269903465381,1.0
1.115064610580043,2.014595732070194,1.0
-0.506002610058504,1.3823185343528157,1.0
1.8678887363916408,2.4419304717743415,1.0
0.7332389989107782,2.2044741732571986,1.0
-0.31481791084603516,1.1854629561081194,1.0
1.1530545576898121,0.9066346871199173,1.0
0.3129069520483413,1.7171998802567796,1.0
0.5863201662710618,1.274149390793871,1.0
-1.8612411350339684,1.8171703055757116,1.0
1.6677438720524465,0.8941990080143135,1.0
-2.5604451410666447,1.5228123861694411,1.0
0.6691503329122773,3.7429918335036505,1.0
-1.9226904907010218,1.2986826518795336,1.0
0.16973555507830707,2.5845239971499474,1.0
-1.1578329929394386,0.03061359444514844,0.0
-2.3282662965220227,1.8465130177530724,1.0
0.7246086898148588,0.8051337874134755,1.0
0.48101028679397234,1.6336149050117101,1.0
-1.3692238289069014,2.0348433697455417,1.0
1.6564864767019531,0.3087102548574834,1.0
1.5480164968180665,1.707674936761708,1.0
-1.9385308416937899,1.8884508667919016,1.0
2.0698800850446424,1.1123066497132061,1.0
-0.266318804273006,0.3542021681998683,1.0
1.366282891631757,1.1859715511067332,1.0
1.1444939546742212,-0.7623975864456464,1.0
0.10732887448110912,-1.2785977368211716,1.0
0.5303684893058777,2.6384597692621816,1.0
-3.0921352546608265,2.302065451562187,1.0
-2.0986937098241962,0.923095516639842,1.0
-1.5170384572180498,-1.1586156458091996,1.0
-1.2298322174094025,0.7196921527348166,1.0
-1.9022066961751039,1.0052035040029081,1.0
-0.4441417001959506,2.851150515921017,1.0
-0.7919404579119278,1.3519916112134605,1.0
0.3835162608519783,1.666704453973118,1.0
-2.7343133560342077,0.4423844997665689,1.0
-0.6973837161448883,-0.35882466996356516,1.0
-0.44752796854781496,0.3474073863402313,1.0
-2.015919668071745,1.6947665813016375,1.0
-0.9999847310952641,0.7506582636485533,1.0
-1.7200682422006346,0.880991776418036,1.0
0.846891602627246,0.7959416912602906,1.0
-0.18785060682719315,1.1688746486534347,1.0
-0.8309447766681168,0.10965101609309416,1.0
1.2770419746421262,3.7530345556586875,1.0
-0.2952778913691797,-1.603576320946161,0.0
-0.40257466310118134,-2.525656001906312,0.0
-0.17405390062865056,0.594995712188064,1.0
-0.6946662673260557,0.7669566548661189,1.0
-0.19367433059176886,0.6331187848304034,1.0
0.7377940556221632,1.0166353865476707,1.0
1.1067971821413303,1.526164362516331,1.0
1.4130984176895345,0.8179847519404064,1.0
0.2097706754491473,3.286967118333015,1.0
6.173117060714276,0.20019369623099492,1.0
-1.1135584884251235,1.7266452852161789,1.0
1.0046309409045098,3.730140612432478,1.0
-2.3799982000424875,-1.6910434581290728,0.0
-3.2878139553261954,-0.4187267134018813,1.0
-2.261943307392121,0.3339764154691128,1.0
0.7145085920074941,0.12803258822489805,1.0
-1.1139284976263586,0.795771668971273,1.0
0.1447272702818292,-0.09782114220832172,1.0
0.19060661174620006,-3.316614610912951,0.0
-1.0993319759166131,1.2307939736615565,1.0
-1.6395398900637805,-0.9659949782130995,1.0
-0.8218929040381804,1.707095953002709,1.0
-1.0681346784449386,-2.5098071616317448,1.0
0.6327474873989917,-1.6477865431930132,1.0
0.9423248705446329,0.8475426247608917,1.0
-0.18936576234954416,1.262716651289392,1.0
-1.585339064054205,1.0820055690003019,1.0
-0.4546728750040908,2.3065614254958975,1.0
-1.2197635297815739,0.0041919676637827835,1.0
1.6013495577733086,0.7719353037726299,1.0
-1.160109066249629,1.821017721349343,1.0
-1.5070183630086167,1.030657972019013,1.0
-0.7442372347270676,1.8736025623560124,1.0
-0.08386221441796937,2.0817046216363586,1.0
-1.040530210344021,0.759050826479623,1.0
1.2527256891608654,1.495359815140735,0.0
-2.6478253278521815,0.5217653845258455,1.0
-0.25310121475075853,0.9206418813289644,1.0
1.2689453599940659,0.11372955902278632,1.0
-1.518389335691224,1.3789505326671838,1.0
-0.8879597760325739,0.42412457798354497,1.0
-0.5358604470262472,-0.30719123780970004,1.0
-0.18127600804273497,1.3204334070372865,1.0
0.7597391304241833,0.7944268521286728,1.0
-2.07211582104302,0.48819373740448,1.0
1.3014463337935314,2.1906046293707764,1.0
2.0168871485304134,1.0972256807903524,1.0
0.15521060086510352,2.4276755158408365,1.0
0.29659479669460675,1.6725924610539844,1.0
-0.28298404044079584,-2.019249288021398,1.0
1.7747003480566952,1.4146692583158433,1.0
1.9329477826834713,-0.8982416001249323,0.0
0.656252867271754,0.3416574844699416,1.0
-2.021438919808562,2.2283990761387864,1.0
-0.5192443149403161,0.18043732673009105,1.0
1.0437430730590114,-0.22072893192983245,1.0
0.819510922128485,0.5844880633090386,1.0
2.68223810370201,-0.7077342994113879,1.0
-0.3341560657336744,-0.09498943018049788,1.0
0.9486230337103274,1.266083151308293,1.0
0.3225652864748319,1.4402528224450135,1.0
-1.1972714601031957,0.23736578684945286,1.0
-0.7767954277576343,0.7914984840821795,1.0
0.7021237634629394,-0.24547130980791632,0.0
-1.6835490136474314,0.7695755931839432,1.0
0.9094338377276106,0.08963654441175604,1.0
2.262559842799754,-0.38230667203190594,1.0
1.2327281075499146,0.3079295788240089,1.0
0.781358828667571,1.024447198514387,1.0
0.8971128153587383,2.0183862567586326,1.0
1.2875380008514228,-1.3617522097352124,1.0
-2.764385541616285,-2.2650896702822445,0.0
0.1656424773617759,2.4475208027335316,1.0
-0.10008955487826876,1.5542910515094466,1.0
-0.09448189476635771,-0.4759693656040228,1.0
-0.554089806110869,0.7958010172917691,0.0
2.3881578979823277,1.9497922564788122,1.0
-1.0710016885624656,1.4978738688741646,1.0
-0.6904593446508946,0.6923174901067148,1.0
0.8702903872309549,-0.31816338204385,0.0
-0.7663453206331696,-0.9243548180699637,1.0
-0.3686831017430724,-0.4006211464383215,1.0
0.9763799592807927,2.324107289810882,0.0
3.057122746935504,0.7405702374899754,1.0
-1.134810618934563,1.9348098331719106,1.0
0.9859190254621724,2.381103435528147,1.0
-0.09808524906596838,1.997218761798169,1.0
-1.0908333601394955,1.3173464554337362,1.0
-1.8197203582419939,2.1184944627833113,1.0
1.095083542423341,0.25938384785679314,1.0
2.66676505950114,0.5713742181300733,1.0
1.134532116169398,0.6224828372945632,1.0
0.9473130695864095,-1.1978386825219611,1.0
-0.26360185244327544,1.851620684711125,1.0
-1.2621097176173988,-0.2377540893225164,0.0
-1.9467948467903713,1.0655300966128016,1.0
2.41125591101817,2.331516062169575,1.0
0.8531403819318554,1.2359806458407927,1.0
-1.2941778778618263,1.0887587344747143,1.0
-1.7939378021924957,1.1367836450374837,1.0
-0.728691519217761,1.278740713622808,1.0
0.4902518359298853,3.891230617535836,1.0
1.5901981544100952,0.9013071035665913,1.0
-0.9482533332213705,2.3437296929115368,1.0
1.1198514745391286,1.3946385145506002,1.0
1.7718229102529546,1.4808570279631348,1.0
-1.535575248453997,1.866592578909926,1.0
-1.3622503591345936,0.9598350089212462,1.0
0.8476913940862583,0.6134510676497025,1.0
0.9985765573421215,1.207079771029685,1.0
0.31362938844075183,0.35519365678269366,1.0
-1.150616511475701,-0.8821616141610831,0.0
0.2131442634084267,0.10340140905365462,1.0
0.34000864125875946,2.0120565855293413,1.0
-0.6375291277656578,-0.5616246761354741,1.0
0.16346856674064425,0.07241652048050407,1.0
-1.3851450638850744,-0.20031188061603805,0.0
2.271917475012086,1.2049307255493873,1.0
2.511847433869355,1.3985201882705194,1.0
-0.07837187344651733,-0.9617417915058444,1.0
-1.9288589893561197,1.3470495041732704,1.0
-0.6794548820023242,1.7784505485618762,1.0
1.4689468182283474,2.4245146047463013,1.0
0.7543468378885083,-1.2139985373918956,1.0
-0.7515534478123603,1.763573774056232,1.0
-0.9856663614161452,1.1405462948045437,1.0
-0.13866004029834278,-0.2024653754140536,1.0
-0.8164346184694136,-0.8314213782863258,1.0
-2.942843099358658,1.5466878620599795,1.0
1.623474930748817,-0.15844242500495043,1.0
0.15005998519119618,-0.7228018202689603,0.0
-0.7368137621156898,0.40211344232146995,1.0
1.2790752210181808,2.503100516412337,1.0
1.0987743702439243,-1.5568253114552264,0.0
-1.4375210830161647,2.9374506293751432,1.0
0.9331229527983543,2.3997745112111715,1.0
-0.8097578617666569,3.5438725134445637,1.0
-1.5225543405442474,-1.6591094653649328,1.0
-0.47286113240573846,0.832696213543068,1.0
2.5045418443726573,2.2016024663510687,1.0
-0.11603050488000605,0.5115042057770491,1.0
-0.9228355117700424,0.6452913798256977,1.0
3.261760901694474,1.6708052146553285,1.0
1.9812736110946867,-0.2955774018479931,1.0
2.9501691387669373,1.023276666251972,1.0
-0.7463472832034567,2.575811943435879,1.0
0.23299277264433887,1.6123565952680103,1.0
-1.4086815419475172,0.7414825884289421,1.0
0.9307011428094928,0.0879333556392361,1.0
1.0702866931567716,-0.2718254685415835,1.0
-0.6354001156351057,-0.43808833652276835,1.0
0.26486814890542665,2.672772328732874,1.0
-0.7164806454442162,1.1408451321205468,1.0
-0.4494700099885427,1.8977333145227049,1.0
-2.7935382488488782,-0.9104922729356827,1.0
-0.672121607045214,1.8812741017278718,1.0
1.9045157770550643,1.666212050630727,1.0
0.3484103083101364,2.726272838651634,1.0
2.0934254573572852,2.26079334349216,1.0
2.0636713094950165,-2.1643957349888447,1.0
-1.2500833710093202,-1.5613013318618703,0.0
1.538263279615122,-0.20122896062241652,1.0
1.490615484804588,1.6895831893366557,1.0
1.5213689791922886,3.655318243701806,1.0
0.644382107901287,1.3879437022328656,1.0
-1.3603543425186282,-1.2525191636351947,1.0
0.4958495374541756,1.7387481350790241,1.0
1.4411874856201208,0.1365924334218367,1.0
-0.32375140344979625,-0.36410188950342337,1.0
0.6084012058824643,0.33125686650817876,1.0
-0.5784468759996154,0.5855889448033662,1.0
0.7432285294200264,0.43208989172514634,1.0
-1.8926542045360286,-1.9068925333020474,0.0
-0.42641052303449206,-0.09314374749063115,1.0
0.021193122789320173,0.35018428613334374,1.0
-0.9497196721375529,1.4645617095477723,1.0
-0.056154760448236585,2.0383566663417803,1.0
0.16523634986298508,1.2586099494485086,1.0
1.0286560493882189,0.44875708447977225,1.0
-0.6247100505327466,1.970508693790893,1.0
-1.752333965015042,1.2168856730410287,1.0
0.6208699493986727,2.919003225725686,1.0
-1.452152124198066,2.809013820906968,1.0
0.7982581417606487,-1.3935938441566051,1.0
-0.49842653143391785,1.360856768846811,1.0
1.8832534501034748,-0.6550677331932613,1.0
-2.801171110977723,-2.1434444368463703,1.0
0.9102844984771055,-1.313466143896032,0.0
2.6596205756273608,0.7858148695984072,1.0
-1.3846888042554981,0.030877304035547115,1.0
-1.2701540503938624,1.7118277499554742,1.0
-0.22008185568114147,1.1668437826391054,1.0
0.06473222481569389,-0.3078803181485695,1.0
1.300902502944819,1.171087359067957,1.0
-2.3522359652804603,2.65679389674768,1.0
-1.1213042514229357,1.1700242185168492,1.0
-0.7265281457121243,1.8599834088765252,1.0
-2.188315086981712,1.9900676164132252,1.0
1.2677629153612067,0.4124859189898826,1.0
-2.5265332821347957,2.3845894411258914,1.0
2.058475324229097,0.9538440363216739,1.0
-1.0881266623962238,-0.8815999914264917,1.0
0.06900323378607431,2.9808085581012302,1.0
-0.579543737003618,0.41423437934246454,1.0
0.21886280727988683,-1.4243297103363566,0.0
-0.16593557664275504,0.8005695293161071,1.0
0.911691309198194,-0.6311298874289244,1.0
